,House,Price,Ubication,Features
21,Casa En Venta En Queretaro. Sh05,"857,000","Paseos Del Marques, Paseos Del Marqués, El Marqués, Querétaro, QuerétaroVer información de la zona","['Superficie total90 m²', 'Superficie construida110 m²', 'Recámaras2', 'Baños2', 'Estacionamientos1', 'Propiedad en remateSí', 'Antigüedad8 años', 'Ambientes0', 'Bodegas0', 'Cantidad de pisos2', 'Tipo de casaCasa', 'OrientaciónPoniente', 'Mantenimiento500 MXN']"
22,Casa En Venta En Queretaro. Sh05,"978,000","Av. Agustín González Medina 4890, Santiago De Querétaro, Eduardo Loarca Castillo, Querétaro, QuerétaroVer información de la zona","['Superficie total100 m²', 'Superficie construida120 m²', 'Recámaras3', 'Baños2', 'Estacionamientos1', 'Propiedad en remateSí', 'Antigüedad12 años', 'Ambientes0', 'Bodegas0', 'Cantidad de pisos2', 'Tipo de casaCasa', 'OrientaciónOriente', 'Mantenimiento500 MXN']"
23,Casa Venta Cumbres Del Lago,"7,500,000","Cumbres Del Lago, Querétaro, QuerétaroVer información de la zona","['Superficie total270 m²', 'Superficie construida364 m²', 'Recámaras4', 'Baños5', 'Estacionamientos2', 'Propiedad en remateNo', 'Antigüedad14 años', 'Ambientes10', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento750 MXN']"
24,¡tu Hogar Soñado En Altos Juriquilla!,"3,100,000","Cumbres Del Lago, Querétaro, Querétaro","['Superficie total148 m²', 'Superficie construida138 m²', 'Recámaras3', 'Baños2', 'Estacionamientos0', 'Propiedad en remateNo', 'Antigüedad1 años', 'Ambientes0', 'Bodegas0', 'Cantidad de pisos2', 'Tipo de casaDúplex', 'OrientaciónNorte', 'Tipo de propiedadCasa sola', 'Mantenimiento0 MXN']"
25,Casa En Venta En Jurica Acueducto Queretaro ,"1,320,000","C. Acueducto De Zacatecas, Jurica Acueducto, Juriquilla, Jurica Acueducto, Querétaro, QuerétaroVer información de la zona","['Superficie total112 m²', 'Superficie construida212 m²', 'Recámaras3', 'Baños2', 'Estacionamientos2', 'Propiedad en remateNo', 'Antigüedad22 años', 'Ambientes2', 'Bodegas2', 'Cantidad de pisos2', 'Tipo de casaCasa', 'OrientaciónPoniente', 'Mantenimiento100 MXN']"
26,Casa De Lujo En Venta O Renta En Juriquilla Querétaro Villas Del Mesón,"17,000,000","Lomas de Juriquilla, Querétaro, QuerétaroVer información de la zona","['no disponible', 'no disponible']"
27,"Excelente Casa En Venta El Refugio, Querétaro.",6.200.000,"Residencial El Refugio, Querétaro, QuerétaroVer información de la zona","['no disponible', 'no disponible']"
28,Casa En Venta En Valles Lomas Del Campanario Norte Queretaro,12.500.000,"El Campanario, Querétaro, QuerétaroVer información de la zona","['no disponible', 'no disponible']"
29,"Casa En Venta En Balcones De Juriquilla, Vista Al Lago","14,500,000","Casa En Venta En Balcones De Juriquilla, Vista Al Lago, Balcones De Juriquilla, Querétaro, QuerétaroVer información de la zona","['no disponible', 'no disponible']"
30,Casa En Venta En Huertas Del Carmen Corregidora. Amplios Espacios.,"849,000","Casa En Venta En Huertas Del Carmen Corregidora, Seguridad. Amplios Espacios., Corregidora, Querétaro, QuerétaroVer información de la zona","['no disponible', 'no disponible']"
31,Casa  De Una Planta En Venta Fracc. Villas Del Meson Colinda Al Campo De Golf,"5,650,000","Casa En Venta En Villas Del Meson Juriquilla, Villas Del Mesón, Querétaro, QuerétaroVer información de la zona","['no disponible', 'no disponible']"
32,Diseño Único Y Vanguardista- Juriquilla,"12,650,000","Juriquilla, Querétaro, QuerétaroVer información de la zona","['Superficie total1,000 m²', 'Superficie construida850 m²', 'Recámaras4', 'Baños4', 'Estacionamientos4', 'Propiedad en remateNo', 'Antigüedad0 años', 'Ambientes10', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
33,"Casas En Venta, El Campanario, Club De Golf,  Querétaro, Qro76. $27.75 Mdp","3,450,000","El Campanario, Querétaro, QuerétaroVer información de la zona","['Superficie total153 m²', 'Superficie construida153 m²', 'Recámaras3', 'Baños0', 'Estacionamientos2', 'Propiedad en remateNo', 'Antigüedad5 años', 'Ambientes4', 'Bodegas0', 'Mantenimiento0 MXN']"
34,En Esquina Con Doble Altura- Lomas Del Campanario Norte,"8,300,000","El Campanario, Querétaro, QuerétaroVer información de la zona","['Superficie total260 m²', 'Superficie construida287 m²', 'Recámaras3', 'Baños4', 'Estacionamientos3', 'Propiedad en remateNo', 'Antigüedad0 años', 'Ambientes8', 'Bodegas0', 'Mantenimiento0 MXN']"
35,"Casas En Venta Gran Reserva Torre D Piedra, Qro. ","31,700,000","Palma Datilera 106, El Salitre, Querétaro, QuerétaroVer información de la zona","['Superficie total1,230 m²', 'Superficie construida0 m²', 'Recámaras3', 'Baños4', 'Estacionamientos4', 'Propiedad en remateNo', 'Antigüedad0 años', 'Ambientes0', 'Bodegas1', 'Cantidad de pisos2', 'Tipo de casaCasa', 'OrientaciónNorte', 'Tipo de propiedadCasa sola', 'Mantenimiento1,200 MXN']"
36,Casa En Venta En Fraccionamiento Jurica San Francisco,"23,800,000","Jurica San Francisco, San Francisco Juriquilla, Querétaro, QuerétaroVer información de la zona","['Superficie total1,125 m²', 'Superficie construida0 m²', 'Recámaras3', 'Baños4', 'Estacionamientos3', 'Propiedad en remateNo', 'Antigüedad0 años', 'Ambientes0', 'Bodegas1', 'Cantidad de pisos2', 'Tipo de casaCasa', 'Tipo de propiedadCasa sola', 'Mantenimiento0 MXN']"
37,Casa En Venta En Valle De Juriquilla ,"11,000,000","Valle De Juriquilla, Juriquilla Santa Fe, Querétaro, QuerétaroVer información de la zona","['Superficie total859 m²', 'Superficie construida0 m²', 'Recámaras4', 'Baños5', 'Estacionamientos3', 'Propiedad en remateNo', 'Antigüedad0 años', 'Ambientes0', 'Bodegas1', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónPoniente', 'Tipo de propiedadCasa sola', 'Mantenimiento0 MXN']"
38,Casa En Venta En Milenio Iii ,"6,290,000","Milenio Iii, Otros, Querétaro, QuerétaroVer información de la zona","['Superficie total190 m²', 'Superficie construida250 m²', 'Recámaras3', 'Baños5', 'Estacionamientos2', 'Propiedad en remateNo', 'Antigüedad0 años', 'Ambientes9', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
39,Casa En Venta En El Campanario Norte ,"27,750,000","El Campanario, El Campanario, Querétaro, QuerétaroVer información de la zona","['Superficie total830 m²', 'Superficie construida647 m²', 'Recámaras4', 'Baños4', 'Estacionamientos5', 'Propiedad en remateNo', 'Antigüedad7 años', 'Ambientes9', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
40,Casa En Venta En Cumbres Del Lago ,"8,990,000","Cumbres Del Lago, Cumbres Del Lago, Querétaro, Querétaro","['Superficie total275 m²', 'Superficie construida284 m²', 'Recámaras3', 'Baños4', 'Estacionamientos3', 'Propiedad en remateNo', 'Antigüedad0 años', 'Ambientes8', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
41,Casa En Venta En Santa Fe  Juriquilla ,"761,000","Santa Fe Juriquilla, Juriquilla Santa Fe, Querétaro, QuerétaroVer información de la zona","['Superficie total151 m²', 'Superficie construida151 m²', 'Recámaras3', 'Baños2', 'Estacionamientos2', 'Propiedad en remateNo', 'Antigüedad0 años', 'Bodegas1', 'Cantidad de pisos2', 'Tipo de casaCasa', 'Tipo de propiedadCasa en condominio']"
42,Casa En Venta En Campanario ,"6,435,000","El Campanario, El Campanario, Querétaro, QuerétaroVer información de la zona","['no disponible', 'no disponible']"
43,Casa En Venta En Altozano ,12.500.000,"Altozano, Altozano el Nuevo Querétaro, Querétaro, QuerétaroVer información de la zona","['no disponible', 'no disponible']"
44,Casa En Venta En Altozano ,"15,700,000","Altozano, Altozano el Nuevo Querétaro, Querétaro, QuerétaroVer información de la zona","['Superficie total945 m²', 'Superficie construida415.19 m²', 'Recámaras4', 'Baños4', 'Estacionamientos3', 'Propiedad en remateNo']"
45,Casa En Venta En Altozano,"3,980,000","Altozano Cumbre, San Pedrito El Alto, Querétaro, Querétaro","['Superficie total276.2 m²', 'Superficie construida226.69 m²', 'Recámaras3', 'Baños2', 'Estacionamientos2', 'Propiedad en remateNo']"
46,Casa En Venta Misión Concá,"4,550,000","Misión Conca, Misión De Conca, Querétaro, QuerétaroVer información de la zona","['Superficie total196.91 m²', 'Superficie construida294.51 m²', 'Recámaras3', 'Baños3', 'Estacionamientos3', 'Propiedad en remateNo']"
47,Casa En Venta En Mision La Joya En Queretaro,"13,400,000","La Joya, Querétaro, QuerétaroVer información de la zona","['Superficie total372 m²', 'Superficie construida436 m²', 'Recámaras3', 'Baños3', 'Estacionamientos3', 'Propiedad en remateNo']"
48,Hermosa Casa En Exclusiva Privada En El Corazón De Milenio Iii,"6,000,000","Milenio III, Querétaro, QuerétaroVer información de la zona","['Superficie total265.5 m²', 'Superficie construida357 m²', 'Recámaras3', 'Baños4', 'Estacionamientos2', 'Propiedad en remateNo']"
49,Casa Collection En Venta El Campanario Queretaro Rcv240116-ae,"3,250,000","El Campanario, Querétaro, QuerétaroVer información de la zona","['Superficie total126 m²', 'Superficie construida142 m²', 'Recámaras3', 'Baños2', 'Estacionamientos2', 'Propiedad en remateNo']"
50,"Casa En Venta, Renta O Renta Con Opción A Compra","19,500,000","Condesa Amealco, 1309, Juriquilla, Querétaro, QuerétaroVer información de la zona","['Superficie total608 m²', 'Superficie construida435 m²', 'Recámaras3', 'Baños3', 'Estacionamientos0', 'Propiedad en remateNo']"
51,"Casa En  Venta 3 Recamaras, 2 Niveles, Zakia, Querétaro, Quer.","7,290,000","Casa En  Venta 3 Recamaras, Zakia, Circuito Universidades Queretaro, Quer., Querétaro, QuerétaroVer información de la zona","['Superficie total200 m²', 'Superficie construida245 m²', 'Recámaras3', 'Baños3', 'Estacionamientos0', 'Propiedad en remateNo']"
52,"Casa En Venta, Con Vista Al Náutico Juriquilla, Qro.","7,590,000","Juriquilla, Querétaro, QuerétaroVer información de la zona","['Superficie total200 m²', 'Superficie construida280 m²', 'Recámaras3', 'Baños3', 'Estacionamientos0', 'Propiedad en remateNo']"
53,"Casa En Venta, Juriquilla, Qro.","4,950,000","Cumbres Del Lago, Querétaro, Querétaro","['no disponible', 'no disponible']"
54,Casa En Exclusiva Privada En Venta -  Centro Sur (eg),"8,390,000","Casa En Venta - Centro Sur  Colinas Del Cimatario (eg), Colinas Del Cimatario, Querétaro, QuerétaroVer información de la zona","['Superficie total270 m²', 'Superficie construida290 m²', 'Recámaras3', 'Baños3', 'Estacionamientos3', 'Propiedad en remateNo']"
55,Casa En Venta En El Campanario,"9,600,000","Hacienda El Campanario, Querétaro, QuerétaroVer información de la zona","['Superficie total273 m²', 'Superficie construida311.62 m²', 'Recámaras3', 'Baños3', 'Estacionamientos3', 'Propiedad en remateNo']"
56,Hermosa Casa En Venta En Jurica !! (fr),"2,700,000","Casa En Venta,  Jurica  (fr), Jurica, Querétaro, QuerétaroVer información de la zona","['Superficie total90 m²', 'Superficie construida116 m²', 'Recámaras3', 'Baños2', 'Estacionamientos2', 'Propiedad en remateNo', 'Antigüedad4 años', 'Ambientes6', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
57,"Venta Casas Premium, Altozano Queretaro, (rio) Qro76. $18mdp","3,500,000","Paseos Del Pedregal, Querétaro, QuerétaroVer información de la zona","['Superficie total131 m²', 'Superficie construida235 m²', 'Recámaras3', 'Baños2', 'Estacionamientos2', 'Propiedad en remateNo', 'Antigüedad0 años', 'Ambientes6', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
58,"Casa En Venta En Milenio, Nuevecita Con Roof Y Jardin!","59,900,000","Milenio III, Querétaro, QuerétaroVer información de la zona","['Superficie total1,281 m²', 'Superficie construida1,870 m²', 'Recámaras4', 'Baños4', 'Estacionamientos3', 'Propiedad en remateNo', 'Antigüedad3 años', 'Ambientes11', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
59,"Casa De 1,250 M2 En Huertas La Joya (mg)","1,812,309","Casa En Venta - Huertas La Joya ( Mg), Campestre Huertas la Joya, Querétaro, QuerétaroVer información de la zona","['no disponible', 'no disponible']"
60,"Casa En Venta En El Campanario, Querétaro.","4,400,000","El Campanario, Querétaro, QuerétaroVer información de la zona","['Superficie total201 m²', 'Superficie construida251 m²', 'Recámaras4', 'Baños3', 'Estacionamientos3', 'Propiedad en remateNo', 'Antigüedad11 años', 'Ambientes8', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
61,Venta De Casa En Reforma Agraria Querétaro,"2,299,987","Salvador Jiménez Loza 126, Reforma Agraria, Querétaro, QuerétaroVer información de la zona","['Superficie total168 m²', 'Superficie construida102 m²', 'Recámaras3', 'Baños2', 'Estacionamientos2', 'Propiedad en remateNo', 'Antigüedad10 años', 'Ambientes4', 'Bodegas0', 'Cantidad de pisos2', 'Tipo de casaCasa', 'OrientaciónPoniente', 'Tipo de propiedadCasa sola', 'Mantenimiento350 MXN']"
62,"Casa En Venta, Balcones De Juriquilla Qro.","19,700,000","Balcones De Juriquilla, Querétaro, QuerétaroVer información de la zona","['Superficie total711 m²', 'Superficie construida820 m²', 'Recámaras4', 'Baños5', 'Estacionamientos3', 'Propiedad en remateNo', 'Antigüedad5 años', 'Ambientes10', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
63,"Hacienda Juriquilla Santa Fé, 4 Recámaras, Una En Planta Baja! 5 Baños, Alberca","5,300,000","Juriquilla Santa Fe, Querétaro, QuerétaroVer información de la zona","['Superficie total292 m²', 'Superficie construida340 m²', 'Recámaras3', 'Baños3', 'Estacionamientos0', 'Propiedad en remateNo', 'Antigüedad0 años', 'Ambientes7', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
64,Preciosa Casa En San Isidro Juriquilla Con Habitación En Pb Con Baño Completo,"6,850,000","Juriquilla, Querétaro, QuerétaroVer información de la zona","['Superficie total565 m²', 'Superficie construida0 m²', 'Recámaras3', 'Baños3', 'Estacionamientos2', 'Propiedad en remateNo', 'Antigüedad0 años', 'Ambientes7', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'Tipo de propiedadCasa sola', 'Mantenimiento0 MXN']"
65,"Residencia En Venta En El Campanario, Diseño De Autor, Luxury Y Premium.","21,760,000","El Campanario, Querétaro, QuerétaroVer información de la zona","['Superficie total1,360 m²', 'Superficie construida442 m²', 'Recámaras4', 'Baños4', 'Estacionamientos4', 'Propiedad en remateNo', 'Antigüedad0 años', 'Ambientes9', 'Bodegas0', 'Mantenimiento0 MXN']"
66,,"8,000,000",,"['Superficie total600 m²', 'Superficie construida0 m²', 'Recámaras3', 'Baños4', 'Estacionamientos4', 'Propiedad en remateNo', 'Antigüedad0 años', 'Ambientes8', 'Bodegas1', 'Cantidad de pisos1', 'Tipo de casaCasa', 'Tipo de propiedadCasa sola', 'Mantenimiento0 MXN']"
67,,"18,650,000",,"['Superficie total564 m²', 'Superficie construida469 m²', 'Recámaras3', 'Baños3', 'Estacionamientos0', 'Propiedad en remateNo', 'Antigüedad0 años', 'Ambientes7', 'Bodegas0', 'Mantenimiento0 MXN']"
68,,"5,300,000",,"['Superficie total184 m²', 'Superficie construida264 m²', 'Recámaras4', 'Baños5', 'Estacionamientos2', 'Propiedad en remateNo', 'Antigüedad0 años', 'Ambientes9', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
69,,"9,700,000",,"['Superficie total1,250 m²', 'Superficie construida0 m²', 'Recámaras4', 'Baños3', 'Estacionamientos5', 'Propiedad en remateNo', 'Antigüedad0 años', 'Ambientes10', 'Bodegas0', 'Cantidad de pisos2', 'Tipo de casaCasa', 'Tipo de propiedadCasa sola', 'Mantenimiento0 MXN']"
70,,"35,000,000",,"['Superficie total1,255 m²', 'Superficie construida731 m²', 'Recámaras4', 'Baños6', 'Estacionamientos8', 'Propiedad en remateNo', 'Antigüedad8 años', 'Ambientes11', 'Bodegas0', 'Mantenimiento0 MXN']"
71,,"1,500,000",,"['Superficie total247 m²', 'Superficie construida106.48 m²', 'Recámaras2', 'Baños1', 'Estacionamientos2', 'Propiedad en remateNo', 'Antigüedad31 años', 'Ambientes0', 'Bodegas0', 'Cantidad de pisos1', 'Tipo de casaDúplex', 'OrientaciónNorte', 'Tipo de propiedadCasa sola', 'Mantenimiento0 MXN']"
72,,"26,300,000",,"['Superficie total1,453 m²', 'Superficie construida923 m²', 'Recámaras4', 'Baños4', 'Estacionamientos4', 'Propiedad en remateNo', 'Antigüedad0 años', 'Ambientes9', 'Bodegas0', 'Mantenimiento0 MXN']"
73,,"3,150,000",,"['Superficie total180 m²', 'Superficie construida226 m²', 'Recámaras4', 'Baños3', 'Estacionamientos3', 'Propiedad en remateNo', 'Antigüedad0 años', 'Ambientes9', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
