,House,Price,Ubication,Features
60,"Amm Invierte En Tu Futuro, Adquiriendo Una Propiedad A Un Costo Menor Que En El Mercado, No Dejes Pasar Esta Gran Oportunidad.","1,039,000","Cerro Del Abanico 72, Colinas Del Cimatario, Santiago De Querétaro, Colinas Del Cimatario, Querétaro, QuerétaroVer información de la zona","['Superficie total90 m²', 'Superficie construida95 m²', 'Recámaras3', 'Baños2', 'Estacionamientos1', 'Es propiedad en remateSí', 'Antigüedad17 años', 'Ambientes0', 'Bodegas0', 'Cantidad de pisos2', 'Tipo de casaCasa', 'OrientaciónSur', 'Mantenimiento100 MXN']"
61,"Casa En Venta, Recuperación Bancaria, Col. Colinas Del Simatario, Santiago De Queretaro, Queretaro. Jf08","400,000","C. Maciso Tibesti 422, Misión De Carrillo, Santiago De Querétaro, Misión de Carrillo, Querétaro, QuerétaroVer información de la zona","['Superficie total65 m²', 'Superficie construida60 m²', 'Recámaras2', 'Baños1', 'Estacionamientos1', 'Es propiedad en remateSí', 'Antigüedad20 años', 'Ambientes0', 'Bodegas0', 'Cantidad de pisos2', 'Tipo de casaCasa', 'OrientaciónNorte']"
62,"Casa En Venta, Recuperación Bancaria, Col. Mision Del Carrilo, Santiago De Queretaro , Queretaro. Jf08","2,157,130","Jurica Tolimán, Querétaro, QuerétaroVer información de la zona","['Superficie total275 m²', 'Superficie construida278 m²', 'Recámaras4', 'Baños4', 'Estacionamientos2', 'Es propiedad en remateSí', 'Antigüedad16 años', 'Ambientes0', 'Bodegas0', 'Cantidad de pisos2', 'Tipo de casaCasa', 'OrientaciónSur', 'Mantenimiento100 MXN']"
63,Casa En Venta Juriquilla San Francisco,"640,000","De Capulines 1 - 300, Jurica Pinar, Querétaro, QuerétaroVer información de la zona","['Superficie total98 m²', 'Superficie construida110 m²', 'Recámaras3', 'Baños3', 'Estacionamientos2', 'Es propiedad en remateSí', 'Antigüedad14 años', 'Ambientes0', 'Bodegas0', 'Cantidad de pisos2', 'Tipo de casaCasa', 'OrientaciónSur', 'Mantenimiento100 MXN']"
64,"Casa En Venta, Recuperación Bancaria, Col. Jurica Pinar, Santiago De Queretaro , Queretaro. Jf08","8,900,000","Puebla 8, Obrera, Querétaro, QuerétaroVer información de la zona","['Superficie total811 m²', 'Superficie construida364 m²', 'Recámaras4', 'Baños3', 'Estacionamientos0', 'Es propiedad en remateNo', 'Antigüedad11 años', 'Ambientes8', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
65,"Casa De Recuperación Bancaria En Puebla, Obrero, Querétaro. ¡no Créditos!","4,113,600","Paso De Los Toros, El Refugio, Residencial El Refugio, Querétaro, QuerétaroVer información de la zona","['Superficie total267 m²', 'Superficie construida282 m²', 'Recámaras4', 'Baños4', 'Estacionamientos2', 'Es propiedad en remateSí', 'Antigüedad24 años', 'Ambientes0', 'Bodegas0', 'Cantidad de pisos2', 'Tipo de casaCasa', 'OrientaciónSur', 'Mantenimiento100 MXN']"
66,"Casa En Venta De Entrega Inmediata En Col. El Refugio, Querétaro, Santiago De Querétaro! (fv-cl)","1,219,702","Cerro Chico 302, Santa Ana, Santiago De Querétaro, Querétaro, México, Ex-Hacienda Santana, Querétaro, QuerétaroVer información de la zona","['Superficie total102 m²', 'Superficie construida120 m²', 'Recámaras3', 'Baños1', 'Estacionamientos1', 'Es propiedad en remateSí', 'Antigüedad2 años', 'Ambientes0', 'Bodegas0', 'Cantidad de pisos1', 'Tipo de casaCasa', 'OrientaciónSur', 'Mantenimiento0 MXN']"
67,Casa En Venta En Ex Hacienda Santana,"3,300,000","P.º De Londres 497, Tejeda, El Pueblito, Tejeda, Querétaro, QuerétaroVer información de la zona","['Superficie total178 m²', 'Superficie construida178 m²', 'Recámaras3', 'Baños2', 'Estacionamientos2', 'Es propiedad en remateSí', 'Antigüedad15 años', 'Ambientes0', 'Bodegas1', 'Cantidad de pisos2', 'Tipo de casaCasa', 'OrientaciónPoniente']"
68,"Casa En Paseo De Londres 497, Tejeda, El Pueblito/ Recuperación Bancaria- Dav0","1,300,000","Barroco 9, Mision Mariana Ii, Candiles, Corregidora, Querétaro, QuerétaroVer información de la zona","['Superficie total75 m²', 'Superficie construida75 m²', 'Recámaras2', 'Baños1', 'Estacionamientos1', 'Es propiedad en remateNo', 'Antigüedad15 años', 'Ambientes5', 'Bodegas0', 'Cantidad de pisos2', 'Tipo de casaCasa', 'OrientaciónSur', 'Mantenimiento0 MXN']"
69,"Casa En Venta, Barroco, Corregidora, Querétaro.","1,759,602","Misión De Conca, Querétaro, QuerétaroVer información de la zona","['Superficie total150 m²', 'Superficie construida130 m²', 'Recámaras3', 'Baños2', 'Estacionamientos2', 'Es propiedad en remateSí', 'Antigüedad15 años', 'Ambientes0', 'Bodegas0', 'Cantidad de pisos2', 'Tipo de casaCasa', 'OrientaciónPoniente', 'Mantenimiento0 MXN']"
70,Casa En Venta En Misión Conca Con 4 Recámaras,"1,702,000","Av. Agustín González Medina 4890, Santiago De Querétaro, Eduardo Loarca Castillo, Querétaro, QuerétaroVer información de la zona","['Superficie total90 m²', 'Superficie construida90 m²', 'Recámaras3', 'Baños2', 'Estacionamientos2', 'Es propiedad en remateSí', 'Antigüedad12 años', 'Ambientes7', 'Bodegas0', 'Cantidad de pisos2', 'Tipo de casaCasa', 'OrientaciónSur', 'Mantenimiento1 MXN']"
71,Venta De Bonita Casa En Queretaro,"8,499,000","Lago Yuriria 109, Cumbres Del Lago, Juriquilla, Cumbres Del Lago, Querétaro, QuerétaroVer información de la zona","['Superficie total300 m²', 'Superficie construida442 m²', 'Recámaras4', 'Baños5', 'Estacionamientos0', 'Es propiedad en remateNo', 'Antigüedad1 años', 'Ambientes0', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaDúplex', 'OrientaciónNorte', 'Tipo de propiedadCasa sola', 'Mantenimiento0 MXN']"
72,"¡¡jb-hermosa Casa En Cumbres Del Lago Queretaro, Grandiosa Propiedad En Remate!!","978,000","Mirador Del Cubilete 196, Lomas Del Mirador, Candiles, Candiles, Querétaro, QuerétaroVer información de la zona","['Superficie total100 m²', 'Superficie construida120 m²', 'Recámaras3', 'Baños2', 'Estacionamientos2', 'Es propiedad en remateSí', 'Antigüedad6 años', 'Ambientes0', 'Bodegas0', 'Cantidad de pisos2', 'Tipo de casaCasa', 'OrientaciónOriente', 'Mantenimiento1,000 MXN']"
73,"Casa En Venta, Recuperación Bancaria, Col. Lomas Del Mirador, Candiles, Queretaro. Jf08","849,000",,"['Superficie total450 m²', 'Superficie construida450 m²', 'Recámaras4', 'Baños4', 'Estacionamientos5', 'Es propiedad en remateSí', 'Antigüedad7 años', 'Ambientes5', 'Bodegas1', 'Cantidad de pisos2', 'Tipo de casaCasa', 'OrientaciónPoniente', 'Mantenimiento1,000 MXN']"
74,,"640,000",,"['Superficie total85 m²', 'Superficie construida84 m²', 'Recámaras3', 'Baños2', 'Estacionamientos1', 'Es propiedad en remateSí', 'Antigüedad18 años', 'Ambientes0', 'Bodegas0', 'Cantidad de pisos2', 'Tipo de casaCasa', 'OrientaciónSur', 'Mantenimiento100 MXN']"
