,House,Price,Ubication,Features
30,"Hermosa Residencia En Jurica, T.1168 M2, Diseño De Autor, Luxury","6,800,000","Jurica, Querétaro, QuerétaroVer información de la zona","['Superficie total250 m²', 'Superficie construida0 m²', 'Recámaras3', 'Baños2', 'Estacionamientos2', 'Propiedad en remateNo', 'Antigüedad0 años', 'Ambientes8', 'Bodegas0', 'Cantidad de pisos2', 'Tipo de casaCasa', 'Tipo de propiedadCasa sola', 'Mantenimiento0 MXN']"
31,"Hermosas Casas En Juriquilla, 3 Recamras, 2.5 Baños, Alberca, Vanguardist","15,000,000","Real De Juriquilla, Querétaro, Querétaro","['Superficie total1,170 m²', 'Superficie construida800 m²', 'Recámaras4', 'Baños5', 'Estacionamientos5', 'Propiedad en remateNo', 'Antigüedad0 años', 'Ambientes11', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
32,"Hermosa Residencia En Jurica, Indescriptible !! Ven Y Conocela, Diseño De Autor","14,500,000","Jurica, Querétaro, Querétaro","['no disponible', 'no disponible']"
33,"Casa En Venta En Santa Fe Juriquilla, 3 Recamaras, 2.5 Baños, 3 Autos, Seguridad","2,250,000","Juriquilla Santa Fe, Querétaro, QuerétaroVer información de la zona","['Superficie total127 m²', 'Superficie construida135 m²', 'Recámaras3', 'Baños2', 'Estacionamientos2', 'Propiedad en remateNo', 'Antigüedad0 años', 'Ambientes6', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
34,"Preciosa Casa En El Refugio, 4ta Recamara En Pb, Estudio, Doble Altura, Lujo..","12,950,000","Residencial El Refugio, Querétaro, QuerétaroVer información de la zona","['Superficie total650 m²', 'Superficie construida460 m²', 'Recámaras4', 'Baños4', 'Estacionamientos4', 'Propiedad en remateNo', 'Antigüedad0 años', 'Ambientes9', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
35,Casa En Venta,"3,740,000","Hacienda Coyotillos, Juriquilla, Querétaro, QuerétaroVer información de la zona","['Superficie total274 m²', 'Superficie construida158 m²', 'Recámaras3', 'Baños2', 'Estacionamientos2', 'Propiedad en remateNo', 'Antigüedad0 años', 'Ambientes6', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
36,Casa En Venta En El Campanario Querétaro .15,"2,750,000","Casa En Venta En El Campanario Querétaro .15, Querétaro, QuerétaroVer información de la zona","['Superficie total135 m²', 'Superficie construida190 m²', 'Recámaras4', 'Baños3', 'Estacionamientos2', 'Propiedad en remateNo', 'Antigüedad0 años', 'Ambientes7', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
37,Casa En Venta En Pedregal De Queretaro,"8,500,000","Pedregal De Queretaro, El Pedregal De Querétaro, Querétaro, QuerétaroVer información de la zona","['Superficie total450 m²', 'Superficie construida338 m²', 'Recámaras4', 'Baños5', 'Estacionamientos4', 'Propiedad en remateNo']"
38,Casas En Venta O Renta,"28,000,000","Corregidora, Querétaro, QuerétaroVer información de la zona","['Superficie total720 m²', 'Superficie construida0 m²', 'Recámaras4', 'Baños4', 'Estacionamientos0', 'Propiedad en remateNo', 'Antigüedad0 años', 'Ambientes0', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'Tipo de propiedadCasa sola', 'Mantenimiento0 MXN']"
39,"Casa En Venta En La Carmina Residencial, Frente A Plaza Antea","16,000,000","Palmares, Palmares, Querétaro, QuerétaroVer información de la zona","['Superficie total635 m²', 'Superficie construida691 m²', 'Recámaras4', 'Baños6', 'Estacionamientos3', 'Propiedad en remateNo', 'Antigüedad2 años', 'Ambientes7', 'Bodegas1', 'Cantidad de pisos2', 'Tipo de casaCasa', 'OrientaciónSur', 'Mantenimiento1 MXN']"
40,"Casa, Cuarto De Servicio, Sala De Tv, Venta - Claustros Del Parque","3,445,000","Claustros Del Parque, Querétaro, QuerétaroVer información de la zona","['Superficie total160 m²', 'Superficie construida220 m²', 'Recámaras4', 'Baños4', 'Estacionamientos2', 'Propiedad en remateNo', 'Antigüedad0 años', 'Ambientes9', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
41,"Casa En Venta En Cumbres Del Cimatario, Yuca, Querétaro","6,990,000","Cumbres De Xinantecatl 15, Fraccionamiento Cumbres Del Cimatario, 76973 Santiago De Querétaro, Qro. 15, Querétaro, QuerétaroVer información de la zona","['Superficie total197 m²', 'Superficie construida225 m²', 'Recámaras4', 'Baños5', 'Estacionamientos2', 'Propiedad en remateNo', 'Antigüedad0 años', 'Ambientes6', 'Bodegas0', 'Cantidad de pisos2', 'Tipo de casaCasa', 'OrientaciónOriente', 'Mantenimiento1,000 MXN']"
42,"Pre Venta Casas, Altozano, Qro76. $8.9 Mdp","7,900,000","Paseos Del Pedregal, Querétaro, QuerétaroVer información de la zona","['Superficie total316 m²', 'Superficie construida258 m²', 'Recámaras3', 'Baños4', 'Estacionamientos2', 'Propiedad en remateNo', 'Antigüedad30 años', 'Bodegas0', 'Tipo de casaCasa', 'Mantenimiento0 MXN']"
43,Venta Casas (820m2) |  Jurica Regency | Qro76 | 17.5mdp,"6,890,000","Jurica, Querétaro, QuerétaroVer información de la zona","['Superficie total282 m²', 'Superficie construida278 m²', 'Recámaras2', 'Baños4', 'Estacionamientos2', 'Propiedad en remateNo', 'Antigüedad0 años', 'Ambientes0', 'Bodegas0', 'Cantidad de pisos2', 'Tipo de casaCasa', 'OrientaciónNorte', 'Tipo de propiedadCasa sola', 'Mantenimiento0 MXN']"
44,Casa Venta Juriquilla Villas Del Meson,"8,990,000","Villas Del Mesón, Querétaro, QuerétaroVer información de la zona","['Superficie total272 m²', 'Superficie construida436 m²', 'Recámaras4', 'Baños5', 'Estacionamientos3', 'Propiedad en remateNo', 'Antigüedad0 años', 'Ambientes10', 'Bodegas0', 'Mantenimiento0 MXN']"
45,"El Fraccionamiento Campestre Jurica Uno De Los Mejores Lugares Para Vivir, Por Su Ubicación Y El Nivel De Las Casas, Lo  Hace Tan Especial.  Y Vivir En Privada Como Es Regency Club, Exclusivo Coto De ","17,500,000","Paseo Del Mesón, Jurica Campestre, Querétaro, QuerétaroVer información de la zona","['Superficie total760 m²', 'Superficie construida820 m²', 'Recámaras4', 'Baños4', 'Estacionamientos4', 'Propiedad en remateNo', 'Antigüedad20 años', 'Ambientes11', 'Bodegas0', 'Mantenimiento0 MXN']"
46,"Casa En Venta, El Cimatario, Qro.","761,000","Cimatario, Querétaro, QuerétaroVer información de la zona","['Superficie total1,000 m²', 'Superficie construida250 m²', 'Recámaras3', 'Baños3', 'Estacionamientos7', 'Propiedad en remateNo', 'Antigüedad0 años', 'Ambientes7', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
47,"Se Vende Casa En El Campanario De Diseño De Autor, Estilo Moderno Contemporáneo","11,790,000","El Campanario, Querétaro, QuerétaroVer información de la zona","['no disponible', 'no disponible']"
48,"Hermosa Casa En Lomas De Juriquilla, 4 Recamaras, Roof Garden, 4.5 Baños..","17,500,000","Lomas de Juriquilla, Querétaro, QuerétaroVer información de la zona","['Superficie total875 m²', 'Superficie construida850 m²', 'Recámaras4', 'Baños4', 'Estacionamientos6', 'Propiedad en remateNo', 'Bodegas1', 'Cantidad de pisos4']"
49,"Se Vende Residencia En Jurica, Terreno De 525 M2, 600 M2 De Construcción","3,250,000","Jurica, Querétaro, QuerétaroVer información de la zona","['Superficie total120 m²', 'Superficie construida142 m²', 'Recámaras3', 'Baños3', 'Estacionamientos2', 'Propiedad en remateNo', 'Antigüedad0 años', 'Ambientes7', 'Bodegas0', 'Mantenimiento0 MXN']"
50,"Hermosa Residencia En Villas Del Mexón, Esquina, Cerca Del Campo De Golf, T736 M","26,580,000","Juriquilla, Querétaro, QuerétaroVer información de la zona","['Superficie total586 m²', 'Superficie construida714 m²', 'Recámaras4', 'Baños4', 'Estacionamientos6', 'Propiedad en remateNo', 'Antigüedad0 años', 'Ambientes9', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
51,"Estrena Residencia En Villas Del Mexón, Esquina, Cerca Del Campo De Golf, T736 M","5,750,000","Juriquilla, Querétaro, QuerétaroVer información de la zona","['Superficie total285 m²', 'Superficie construida245 m²', 'Recámaras4', 'Baños4', 'Estacionamientos3', 'Propiedad en remateNo', 'Antigüedad0 años', 'Ambientes9', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
52,"En Venta Casa En Altozano, Jardín, Pasillo Lateral, Estudio, 3 Recamaras, Lujo","11,000,000","Paseos Del Pedregal, Querétaro, QuerétaroVer información de la zona","['Superficie total525 m²', 'Superficie construida600 m²', 'Recámaras3', 'Baños3', 'Estacionamientos4', 'Propiedad en remateNo', 'Antigüedad0 años', 'Ambientes7', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
53,"Preciosa Residencia En Centro Sur, Claustros Del Sur, C.342 M2, 3 Niveles","6,245,000","Centro Sur, Querétaro, QuerétaroVer información de la zona","['Superficie total738 m²', 'Superficie construida295 m²', 'Recámaras3', 'Baños3', 'Estacionamientos3', 'Propiedad en remateNo', 'Antigüedad0 años', 'Ambientes7', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
54,"Estrena Residencia En Milenio Iii, Dobles Alturas, Bóvedas Catalanas, De Autor.","6,245,000","Milenio III, Querétaro, QuerétaroVer información de la zona","['Superficie total739 m²', 'Superficie construida296 m²', 'Recámaras3', 'Baños3', 'Estacionamientos3', 'Propiedad en remateNo', 'Antigüedad0 años', 'Ambientes7', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
55,"Residencia En Milenio Iii, Garage 4 Autos, Jardín, Bar, Jacuzzi, Cto Serv, Lujo","4,514,000","Milenio III, Querétaro, QuerétaroVer información de la zona","['Superficie total181 m²', 'Superficie construida231 m²', 'Recámaras3', 'Baños4', 'Estacionamientos2', 'Propiedad en remateNo', 'Antigüedad0 años', 'Ambientes8', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
56,"Preciosa Casa En Milenio Iii, Alberca, 3 Recamaras, Jacuzzi, Jardín, Roof Garden","6,830,000","Milenio III, Querétaro, QuerétaroVer información de la zona","['Superficie total236 m²', 'Superficie construida345 m²', 'Recámaras5', 'Baños5', 'Estacionamientos3', 'Propiedad en remateNo', 'Antigüedad0 años', 'Ambientes11', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
57,,"6,500,000",,"['Superficie total238 m²', 'Superficie construida356 m²', 'Recámaras4', 'Baños4', 'Estacionamientos4', 'Propiedad en remateNo', 'Antigüedad0 años', 'Ambientes9', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
58,,"8,500,000",,"['Superficie total385 m²', 'Superficie construida730 m²', 'Recámaras4', 'Baños5', 'Estacionamientos4', 'Propiedad en remateNo', 'Antigüedad0 años', 'Ambientes9', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
59,,"3,500,000",,"['Superficie total169 m²', 'Superficie construida185 m²', 'Recámaras3', 'Baños3', 'Estacionamientos2', 'Propiedad en remateNo', 'Antigüedad0 años', 'Ambientes7', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
