,House,Price,Ubication,Features
18,Residencia En Altozano  -jardín Con Jacuzzi Con Una Vista A La Reserva - Rio,"21,800,000","Rincón De Fray Juan, Cimatario, Querétaro, Querétaro","['Superficie total556 m²', 'Superficie construida525 m²', 'Recámaras4', 'Baños5', 'Estacionamientos4', 'Es propiedad en remateNo', 'Antigüedad0 años', 'Ambientes10', 'Bodegas0', 'Cantidad de pisos2']"
19,Casa En Venta Cimatario Fray Juan Querétaro,"5,300,000","Av. Jaime Sabines, Otros, Querétaro, Querétaro","['Superficie total294.71 m²', 'Superficie construida262.36 m²', 'Recámaras4', 'Baños2', 'Estacionamientos2', 'Es propiedad en remateNo', 'Antigüedad42 años', 'Ambientes5', 'Bodegas1', 'Cantidad de pisos2', 'Tipo de casaCasa', 'OrientaciónOriente']"
20,Casa En Venta Sonterra Querétaro ,"2,100,000","100da Cerrada De Altozano, San Pedrito El Alto, Querétaro, Querétaro","['Superficie total108.07 m²', 'Superficie construida118.73 m²', 'Recámaras3', 'Baños2', 'Estacionamientos2', 'Es propiedad en remateNo', 'Antigüedad8 años', 'Ambientes5', 'Bodegas0', 'Cantidad de pisos2', 'Tipo de casaCasa', 'OrientaciónOriente']"
21,Casa En Condominio En Venta En Altozano El Nuevo Querétaro,"6,700,000","Rancho Largo, Juriquilla, Querétaro, Querétaro","['Superficie total180 m²', 'Superficie construida250 m²', 'Recámaras3', 'Baños3', 'Estacionamientos2', 'Es propiedad en remateNo', 'Antigüedad2 años', 'Ambientes4', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte']"
22,"Casa En Venta En Juriquilla, Querétaro, Excelente Oportunidad, Js.","795,000","Avenida Cumbres De Juriquilla, Juriquilla, Querétaro, Querétaro","['Superficie total450 m²', 'Superficie construida310 m²', 'Recámaras4', 'Baños3', 'Estacionamientos4', 'Es propiedad en remateSí', 'Antigüedad25 años', 'Ambientes1', 'Bodegas1', 'Cantidad de pisos2', 'Tipo de casaCasa', 'OrientaciónSur']"
23,"Casa Con Jardín, Terraza, Lago De Juriquilla, Queretaro","13,990,000","Álamos 3a Sección, Querétaro, Querétaro","['Superficie total280 m²', 'Superficie construida460 m²', 'Recámaras3', 'Baños5', 'Estacionamientos3', 'Es propiedad en remateNo', 'Tipo de casaCasa']"
24,"Casa En Álamos Tercera Sección, Zona Muy  Bonita Y  Céntrica","4,990,000","Reserva Malpeo No. 100, Bio Grand Etapa Ii, Real De Juriquilla (Diamante), Querétaro, Querétaro","['Superficie total250 m²', 'Superficie construida240 m²', 'Recámaras3', 'Baños2', 'Estacionamientos3', 'Es propiedad en remateNo', 'Antigüedad0 años', 'Ambientes6', 'Bodegas0']"
25,Casa En Venta En Juriquilla,"2,810,000","Olivo No. 100 San Isidro, Real De Juriquilla, Querétaro, Querétaro","['Superficie total145.77 m²', 'Superficie construida132 m²', 'Recámaras3', 'Baños2', 'Estacionamientos2', 'Es propiedad en remateNo', 'Antigüedad0 años', 'Ambientes4', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte']"
26,Fray Junípero Casa A Estrenar En Venta Qh1609,"5,790,000","Residencial El Refugio, Querétaro, Querétaro","['Superficie total183 m²', 'Superficie construida203 m²', 'Recámaras3', 'Baños3', 'Estacionamientos2', 'Es propiedad en remateNo', 'Antigüedad1 años', 'Bodegas0', 'Cantidad de pisos2', 'Tipo de casaCasa']"
27,Casa En Venta En Juriquilla,"2,340,000","Altos Juriquilla, Juriquilla, Querétaro, Querétaro","['Superficie total126 m²', 'Superficie construida0 m²', 'Recámaras3', 'Baños2', 'Estacionamientos2', 'Es propiedad en remateNo', 'Antigüedad0 años', 'Ambientes4', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte']"
28,Venta Casa Seminueva En El Refugio Querétaro,"3,490,000","Circuito Pedernal Picacho, Otros, Querétaro, Querétaro","['Superficie total130 m²', 'Superficie construida200 m²', 'Recámaras3', 'Baños2', 'Estacionamientos0', 'Es propiedad en remateNo', 'Antigüedad6 años', 'Ambientes6', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte']"
29,Casa En Venta En Altozano ,"7,248,750","Reserva Zorzal No. 100, Bio Grand Etapa Ii, Real De Juriquilla (Diamante), Querétaro, Querétaro","['Superficie total203.47 m²', 'Superficie construida325 m²', 'Recámaras3', 'Baños5', 'Estacionamientos2', 'Es propiedad en remateNo', 'Antigüedad0 años', 'Ambientes5', 'Bodegas0', 'Cantidad de pisos3', 'Tipo de casaCasa', 'OrientaciónOriente']"
30,Casa En Venta San Isidro Juriquilla ,"2,840,000","Circuito Altos Juriquilla, Otros, Querétaro, Querétaro","['Superficie total128 m²', 'Superficie construida133 m²', 'Recámaras3', 'Baños2', 'Estacionamientos2', 'Es propiedad en remateNo', 'Antigüedad0 años', 'Ambientes5', 'Bodegas0', 'Cantidad de pisos2', 'Tipo de casaCasa', 'OrientaciónOriente']"
31,Casa En Venta En Juriquilla,"2,835,000","Zibatá, Zibatá, Querétaro, Querétaro","['Superficie total146.53 m²', 'Superficie construida143.85 m²', 'Recámaras3', 'Baños2', 'Estacionamientos2', 'Es propiedad en remateNo', 'Antigüedad0 años', 'Ambientes4', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte']"
32,"Casa En Venta En Condominio En Altos Juriquilla, Querétaro.","3,606,000","Campanario De San Agustín 200, El Campanario, Querétaro, Querétaro","['Superficie total134 m²', 'Superficie construida123 m²', 'Recámaras3', 'Baños2', 'Estacionamientos2', 'Es propiedad en remateNo', 'Antigüedad0 años', 'Ambientes5', 'Bodegas0', 'Cantidad de pisos1', 'Tipo de casaCasa', 'OrientaciónNorte']"
33,"Casa En Renta Zibata, High Gardens, Querétaro.","23,000","Prolongación Chabacano, Pueblo Nuevo, Querétaro, QuerétaroVer información de la zona","['Superficie total144 m²', 'Superficie construida280 m²', 'Recámaras3', 'Baños3', 'Estacionamientos2', 'Es propiedad en remateNo', 'Antigüedad0 años', 'Ambientes0', 'Bodegas0', 'Cantidad de pisos2', 'Tipo de casaCasa', 'OrientaciónPoniente']"
34,Casa En Condominio En Venta En Lomas Del Campanario,"59,900,000","Avenida Senda Mágica, Milenio III, Querétaro, QuerétaroVer información de la zona","['Superficie total1,281 m²', 'Superficie construida1,870 m²', 'Recámaras4', 'Baños4', 'Estacionamientos3', 'Es propiedad en remateNo', 'Antigüedad4 años', 'Ambientes5', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte']"
35,"Sk01- Casa En Remate Bancario En C. Chabacano, El Portico, El Pueblito, Qro. (65% Debajo De Su Valor Comercial, Solo Recursos Propios)","367,500","Ángeles, Los Candiles, Querétaro, QuerétaroVer información de la zona","['Superficie total50 m²', 'Superficie construida80 m²', 'Recámaras2', 'Baños1', 'Estacionamientos1', 'Es propiedad en remateSí', 'Antigüedad16 años', 'Ambientes1', 'Bodegas1', 'Cantidad de pisos2', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento1,000 MXN']"
36,Casa En Excelente Estado De Conservación Y Ubicación Arf,"2,180,000","Av. Paseo De Las Pitahayas 42, Zibatá, Querétaro, QuerétaroVer información de la zona","['Superficie total226 m²', 'Superficie construida245 m²', 'Recámaras3', 'Baños2', 'Estacionamientos1', 'Es propiedad en remateSí', 'Antigüedad20 años', 'Ambientes10', 'Bodegas0', 'Cantidad de pisos2', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento1 MXN']"
37,"Casa Con Excelente Ubicación En C. Angeles, Misión Mariana Iii, Col. Candiles. Qro. Arf","1,600,000","Jurica, Querétaro, QuerétaroVer información de la zona","['Superficie total90 m²', 'Superficie construida90 m²', 'Recámaras3', 'Baños2', 'Estacionamientos2', 'Es propiedad en remateSí', 'Antigüedad25 años', 'Ambientes10', 'Bodegas0', 'Cantidad de pisos2', 'Tipo de casaDúplex', 'OrientaciónNorte', 'Mantenimiento1 MXN']"
38,"Invierte En Tu Futuro Casa En Remate, Zibata, El Marques Queretaro","1,630,000","Centro, Querétaro, QuerétaroVer información de la zona","['Superficie total192 m²', 'Superficie construida144 m²', 'Recámaras3', 'Baños3', 'Estacionamientos2', 'Es propiedad en remateSí', 'Antigüedad10 años', 'Ambientes17', 'Bodegas1', 'Cantidad de pisos2', 'Tipo de casaCasa', 'OrientaciónNorte']"
39,"Oportunidad Casa En Condominio , Jurica, Querétaro","5,400,000","Avenida Palma Cocotera, Palmares, Querétaro, QuerétaroVer información de la zona","['Superficie total310 m²', 'Superficie construida260 m²', 'Recámaras3', 'Baños3', 'Estacionamientos2', 'Es propiedad en remateNo', 'Antigüedad28 años', 'Ambientes6', 'Bodegas0', 'Mantenimiento3,000 MXN']"
40,Venta Casa Centro Historico,"8,000,000","Ex-hacienda El Tintero, Ex-Hacienda El Tintero, Querétaro, QuerétaroVer información de la zona","['Superficie total170 m²', 'Superficie construida237 m²', 'Recámaras2', 'Baños2', 'Estacionamientos0', 'Es propiedad en remateNo', 'Antigüedad0 años', 'Ambientes5', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
41,Casa Seminueva Con Excelente Ubicación Arf,"750,000","Av Bellavista 2061, 76134 Santiago De Querétaro, Qro., Mexico, Rancho Bellavista, Querétaro, QuerétaroVer información de la zona","['Superficie total195 m²', 'Superficie construida195 m²', 'Recámaras3', 'Baños2', 'Estacionamientos1', 'Es propiedad en remateSí', 'Antigüedad5 años', 'Ambientes11', 'Bodegas0', 'Cantidad de pisos2', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento1 MXN']"
42,Casa Con Excelente Ubicación Arf,"500,000","Juriquilla, Querétaro, Querétaro","['no disponible', 'no disponible']"
43,"Casa De Recuperación Bancaria Adjudicada, En Avenida Bellavista, Rancho Bellavista, Querétaro. ¡no Créditos!","550,000","Av. Marqués De Tenerife 742, Real del Marques Residencial, Querétaro, QuerétaroVer información de la zona","['Superficie total126 m²', 'Superficie construida119 m²', 'Recámaras3', 'Baños2', 'Estacionamientos1', 'Es propiedad en remateSí', 'Antigüedad2,000 años', 'Ambientes8', 'Bodegas0', 'Cantidad de pisos2', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento1 MXN']"
44,Casa Venta Juriquilla Queretaro,"610,000","Senda De La Aurora, Ángeles, Querétaro, QuerétaroVer información de la zona","['Superficie total98 m²', 'Superficie construida67 m²', 'Recámaras2', 'Baños1', 'Estacionamientos1', 'Es propiedad en remateSí', 'Antigüedad15 años', 'Ambientes6', 'Bodegas0', 'Cantidad de pisos2', 'Tipo de casaCasa', 'OrientaciónSur', 'Mantenimiento250 MXN']"
45,Casa En Fraccionamiento Seminuevo Y Excelente Ubicación Arf,"3,300,000","Santiago De Querétaro, Centro, Querétaro, QuerétaroVer información de la zona","['Superficie total90 m²', 'Superficie construida102 m²', 'Recámaras3', 'Baños2', 'Estacionamientos2', 'Es propiedad en remateNo', 'Antigüedad0 años', 'Ambientes6', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
46,Casa Con Excelente Mantenimiento Y Ubicación. Arf,"1,220,000","Santiago De Querétaro, Centro, Querétaro, QuerétaroVer información de la zona","['Superficie total110 m²', 'Superficie construida180 m²', 'Recámaras3', 'Baños1', 'Estacionamientos2', 'Es propiedad en remateSí', 'Antigüedad5 años', 'Ambientes11', 'Bodegas0', 'Cantidad de pisos2', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento1 MXN']"
47,Casa En Venta En Querétaro Eo ,"974,000",,"['Superficie total120 m²', 'Superficie construida130 m²', 'Recámaras3', 'Baños1', 'Estacionamientos2', 'Es propiedad en remateSí', 'Antigüedad5 años', 'Ambientes11', 'Bodegas0', 'Cantidad de pisos2', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento1 MXN']"
48,Casa En Venta En Querétaro Eo ,"950,000",,"['Superficie total190 m²', 'Superficie construida137 m²', 'Recámaras4', 'Baños2', 'Estacionamientos2', 'Es propiedad en remateSí', 'Antigüedad10 años', 'Ambientes1', 'Bodegas1', 'Cantidad de pisos2', 'Tipo de casaCasa', 'OrientaciónSur']"
49,,"550,000",,"['Superficie total105 m²', 'Superficie construida105 m²', 'Recámaras3', 'Baños1', 'Estacionamientos1', 'Es propiedad en remateSí', 'Antigüedad10 años', 'Ambientes1', 'Bodegas1', 'Cantidad de pisos2', 'Tipo de casaCasa', 'OrientaciónPoniente']"
