,House,Price,Ubication,Features
21,Casa En Venta En Querétaro Eo ,"1,250,000","El Parque, Santiago De Querétaro, Santiago, Querétaro, QuerétaroVer información de la zona","['Superficie total123 m²', 'Superficie construida123 m²', 'Recámaras3', 'Baños3', 'Estacionamientos2', 'Es propiedad en remateSí', 'Antigüedad10 años', 'Ambientes1', 'Bodegas1', 'Cantidad de pisos2', 'Tipo de casaCasa', 'OrientaciónOriente']"
22,Casa En Venta Queretaro Oportunidad De Precio.   Ehc ,"580,000","Santiago De Querétaro, Centro Sct Querétaro, Querétaro, QuerétaroVer información de la zona","['Superficie total90 m²', 'Superficie construida62 m²', 'Recámaras2', 'Baños1', 'Estacionamientos1', 'Es propiedad en remateSí', 'Antigüedad7 años', 'Ambientes1', 'Bodegas1', 'Cantidad de pisos1', 'Tipo de casaCasa', 'Mantenimiento150 MXN']"
23,Casa En Venta En Queretaro Eo,"1,528,800","Lomas de Juriquilla, Querétaro, QuerétaroVer información de la zona","['Superficie total110 m²', 'Superficie construida130 m²', 'Recámaras3', 'Baños1', 'Estacionamientos1', 'Es propiedad en remateSí', 'Antigüedad10 años', 'Ambientes2', 'Bodegas1', 'Cantidad de pisos2', 'Tipo de casaCasa', 'OrientaciónSur']"
24,Casa Venta Lomas De Juriquilla,"12,000,000","Loma Juriquilla, Querétaro, QuerétaroVer información de la zona","['Superficie total580 m²', 'Superficie construida310 m²', 'Recámaras3', 'Baños4', 'Estacionamientos3', 'Es propiedad en remateNo', 'Antigüedad4 años', 'Ambientes8', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
25,Casa En Venta  Lomas De Juriquilla,"3,200,000","Paseos Del Marques, El Marqués Queretano, Querétaro, QuerétaroVer información de la zona","['Superficie total251 m²', 'Superficie construida269 m²', 'Recámaras3', 'Baños4', 'Estacionamientos2', 'Es propiedad en remateNo', 'Antigüedad0 años', 'Ambientes9', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
26,Casa En Venta En Queretaro ,"820,000","Avenida De La Cantera, Santiago, Querétaro, QuerétaroVer información de la zona","['Superficie total156 m²', 'Superficie construida87 m²', 'Recámaras3', 'Baños2', 'Estacionamientos1', 'Es propiedad en remateSí', 'Antigüedad10 años', 'Ambientes2', 'Bodegas1', 'Cantidad de pisos2', 'Tipo de casaCasa', 'OrientaciónNorte']"
27,"Av. La Cantera, Los Prados, Santiago De Queretaro Arf","990,000","Santiago De Querétaro, El Marques, Querétaro, QuerétaroVer información de la zona","['Superficie total95 m²', 'Superficie construida105 m²', 'Recámaras3', 'Baños1', 'Estacionamientos2', 'Es propiedad en remateSí', 'Antigüedad10 años', 'Ambientes15', 'Bodegas0', 'Cantidad de pisos2', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento1 MXN']"
28,Casa En Venta En Queretaro Eo-0001,"1,412,750","Av. Sakurajima 3081-int 67, Eduardo Loarca Castillo, Querétaro, QuerétaroVer información de la zona","['Superficie total256 m²', 'Superficie construida220 m²', 'Recámaras3', 'Baños2', 'Estacionamientos1', 'Es propiedad en remateSí', 'Antigüedad10 años', 'Ambientes2', 'Bodegas1', 'Cantidad de pisos3', 'Tipo de casaCasa', 'OrientaciónSur']"
29," Casa De Recuperación Bancaria En Av. Sakurajima, Eduardo Loarca Castillo, Querétaro. ¡no Créditos!","780,000","Cumbres Del Lago, Querétaro, Querétaro","['Superficie total45 m²', 'Superficie construida60 m²', 'Recámaras2', 'Baños1', 'Estacionamientos1', 'Es propiedad en remateSí', 'Antigüedad10 años', 'Ambientes5', 'Bodegas0', 'Cantidad de pisos2', 'Tipo de casaCasa', 'OrientaciónSur', 'Mantenimiento100 MXN']"
30,Cumbres Del Lago Casa De 3 Recamaras En Venta Qh912,"5,500,000","Paseos Del Pedregal, Querétaro, QuerétaroVer información de la zona","['Superficie total176 m²', 'Superficie construida244 m²', 'Recámaras3', 'Baños2', 'Estacionamientos2', 'Es propiedad en remateNo', 'Antigüedad8 años', 'Bodegas0', 'Cantidad de pisos2', 'Tipo de casaCasa', 'Mantenimiento0 MXN']"
31,Residencia En Altozano Qro. Con Bar En Terraza - Niebla,"7,280,100","Santiago De Querétaro, Centro, Querétaro, QuerétaroVer información de la zona","['Superficie total200 m²', 'Superficie construida280 m²', 'Recámaras3', 'Baños3', 'Estacionamientos3', 'Es propiedad en remateNo', 'Antigüedad0 años', 'Ambientes7', 'Bodegas0', 'Mantenimiento0 MXN']"
32,Casa En Venta En Querétaro Eo  ,"550,000","El Refugio Residencial, Querétaro, QuerétaroVer información de la zona","['Superficie total70 m²', 'Superficie construida70 m²', 'Recámaras2', 'Baños1', 'Estacionamientos2', 'Es propiedad en remateSí', 'Antigüedad10 años', 'Ambientes1', 'Bodegas1', 'Cantidad de pisos2', 'Tipo de casaCasa', 'OrientaciónSur']"
33,Se Vende Casa En Tossá Nuevo Refugio,"5,231,000","Casa Nueva En Venta En Colinas De Juriquilla, Excelentes Espacios Y Doble Altura, Querétaro, QuerétaroVer información de la zona","['Superficie total184 m²', 'Superficie construida232 m²', 'Recámaras3', 'Baños4', 'Estacionamientos2', 'Es propiedad en remateNo', 'Antigüedad0 años', 'Ambientes7', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento1,650 USD']"
34,"Casa Nueva En Venta En Colinas De Juriquilla, Excelentes Espacios Y Doble Altura","5,700,000","Av Campanario, El Campanario, Querétaro, QuerétaroVer información de la zona","['Superficie total285 m²', 'Superficie construida285 m²', 'Recámaras3', 'Baños3', 'Estacionamientos4', 'Es propiedad en remateNo', 'Antigüedad0 años', 'Ambientes3', 'Bodegas1', 'Cantidad de pisos3', 'Tipo de casaCasa', 'OrientaciónNorte', 'Tipo de propiedadCasa sola', 'Mantenimiento1,200 MXN']"
35,"Casa Nueva En Venta En Lomas Del Campanario Iv, Querétaro","11,400,000","Santiago De Querétaro, Centro, Querétaro, QuerétaroVer información de la zona","['Superficie total315 m²', 'Superficie construida350 m²', 'Recámaras3', 'Baños1', 'Estacionamientos0', 'Es propiedad en remateNo', 'Antigüedad2 años', 'Ambientes0', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaDúplex', 'OrientaciónNorte', 'Tipo de propiedadCasa sola', 'Mantenimiento0 MXN']"
36,Casa En Venta En Querétaro  Eo ,"576,715","Fray Junípero Serra, Querétaro, QuerétaroVer información de la zona","['Superficie total80 m²', 'Superficie construida80 m²', 'Recámaras2', 'Baños1', 'Estacionamientos1', 'Es propiedad en remateSí', 'Antigüedad10 años', 'Ambientes1', 'Bodegas1', 'Cantidad de pisos2', 'Tipo de casaCasa', 'OrientaciónPoniente']"
37,"Casa En Venta En La Espiga Residencial, Querétaro","3,300,000","Sta Monica 2da Secc, Santiago De Querétaro, Santa Mónica, Querétaro, QuerétaroVer información de la zona","['Superficie total323 m²', 'Superficie construida272 m²', 'Recámaras3', 'Baños5', 'Estacionamientos3', 'Es propiedad en remateNo', 'Antigüedad0 años', 'Ambientes9', 'Bodegas0', 'Mantenimiento0 MXN']"
38,"Remato Casa En Queretaro, Col. Santa Monica, Calle Santa Elena.","929,000","Casa En Venta En Los Robles Juriquilla, En San Isidro Juriquilla (roble), Querétaro, Querétaro","['Superficie total150 m²', 'Superficie construida150 m²', 'Recámaras4', 'Baños3', 'Estacionamientos2', 'Es propiedad en remateSí', 'Antigüedad14 años', 'Ambientes0', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónSur']"
39,"Casa En Venta En Los Robles Juriquilla, En San Isidro Juriquilla (roble)","3,050,000","Casa  Nueva En Venta En Grand Juriquilla, Querétaro, Querétaro","['Superficie total133 m²', 'Superficie construida0 m²', 'Recámaras3', 'Baños2', 'Estacionamientos2', 'Es propiedad en remateNo', 'Antigüedad0 años', 'Ambientes0', 'Bodegas0', 'Cantidad de pisos2', 'Tipo de casaCasa', 'Tipo de propiedadCasa sola', 'Mantenimiento1,250 MXN']"
40,Casa Nueva En Venta En Grand Juriquilla,"4,190,000","Casa Nueva En Venta En Grand Juriquillla, Querétaro, Querétaro","['Superficie total213 m²', 'Superficie construida0 m²', 'Recámaras3', 'Baños3', 'Estacionamientos2', 'Es propiedad en remateNo', 'Antigüedad0 años', 'Ambientes3', 'Bodegas0', 'Cantidad de pisos2', 'Tipo de casaCasa', 'OrientaciónNorte', 'Tipo de propiedadCasa sola', 'Mantenimiento0 MXN']"
41,Casa Nueva En Venta En Grand Juriquillla,"4,150,000","Hidalgo, Centro, Querétaro, QuerétaroVer información de la zona","['Superficie total235 m²', 'Superficie construida0 m²', 'Recámaras3', 'Baños3', 'Estacionamientos2', 'Es propiedad en remateNo', 'Antigüedad0 años', 'Ambientes3', 'Bodegas0', 'Cantidad de pisos2', 'Tipo de casaCasa', 'OrientaciónNorte', 'Tipo de propiedadCasa sola', 'Mantenimiento950 MXN']"
42,Residencia Con Uso De Suelo Mixto En El Corazon De Querétaro,"22,000,000","San Francisco, Juriquilla, Querétaro, QuerétaroVer información de la zona","['Superficie total669 m²', 'Superficie construida751 m²', 'Recámaras5', 'Baños4', 'Estacionamientos7', 'Es propiedad en remateNo', 'Antigüedad54 años', 'Ambientes0', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaDúplex', 'OrientaciónNorte', 'Tipo de propiedadCasa sola', 'Mantenimiento0 MXN']"
43,"Casa En Venta En Juriquilla Con 6 Recámaras, Estacionamiento Para 6 Autos, Jacuzzi, Etc.","14,500,000","Lomas De Juriquilla, Juriquilla, Querétaro, QuerétaroVer información de la zona","['Superficie total774 m²', 'Superficie construida607 m²', 'Recámaras5', 'Baños5', 'Estacionamientos0', 'Es propiedad en remateNo', 'Antigüedad7 años', 'Ambientes0', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaDúplex', 'OrientaciónNorte', 'Tipo de propiedadCasa sola', 'Mantenimiento0 MXN']"
44,Casa En Venta Con Amplio Sótano Y 4 Recámaras En Lomas De Juriquilla,"8,850,000","Hacienda Balvanera, Juriquilla, Querétaro, QuerétaroVer información de la zona","['Superficie total250 m²', 'Superficie construida479 m²', 'Recámaras4', 'Baños4', 'Estacionamientos0', 'Es propiedad en remateNo', 'Antigüedad7 años', 'Ambientes0', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaDúplex', 'OrientaciónNorte', 'Tipo de propiedadCasa sola', 'Mantenimiento0 MXN']"
45,"Casa En Venta Y Renta En Villas Del Mesón, Juriquilla, Querétaro","5,600,000","Santiago De Querétaro, Centro, Querétaro, QuerétaroVer información de la zona","['Superficie total450 m²', 'Superficie construida297 m²', 'Recámaras3', 'Baños2', 'Estacionamientos2', 'Es propiedad en remateNo', 'Antigüedad35 años', 'Ambientes0', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaDúplex', 'OrientaciónNorte', 'Tipo de propiedadCasa sola', 'Mantenimiento0 MXN']"
46,Casa En Venta En Querétaro Eo ,"420,338","Paseos Del Pedregal, Querétaro, QuerétaroVer información de la zona","['Superficie total120 m²', 'Superficie construida120 m²', 'Recámaras2', 'Baños2', 'Estacionamientos1', 'Es propiedad en remateSí', 'Antigüedad10 años', 'Ambientes1', 'Bodegas1', 'Cantidad de pisos1', 'Tipo de casaCasa', 'OrientaciónPoniente']"
47,"Casa En Venta En Altozano Residencial, Querétaro","3,300,000","Casa En Venta En Cumbres Del Cimatario, Querétaro, QuerétaroVer información de la zona","['Superficie total200 m²', 'Superficie construida280 m²', 'Recámaras3', 'Baños4', 'Estacionamientos3', 'Es propiedad en remateNo', 'Antigüedad0 años', 'Ambientes8', 'Bodegas0', 'Mantenimiento0 MXN']"
48,Casa En Venta En Cumbres Del Cimatario,"6,500,000","El Campanario, Querétaro, QuerétaroVer información de la zona","['Superficie total250 m²', 'Superficie construida0 m²', 'Recámaras3', 'Baños3', 'Estacionamientos3', 'Es propiedad en remateNo', 'Antigüedad0 años', 'Ambientes0', 'Bodegas0', 'Cantidad de pisos2', 'Tipo de propiedadCasa sola', 'Mantenimiento0 MXN']"
49,Nueva A Estrenar,"12,750,000","Campanario De Lourdes, El Campanario, Querétaro, QuerétaroVer información de la zona","['Superficie total316 m²', 'Superficie construida358 m²', 'Recámaras4', 'Baños4', 'Estacionamientos3', 'Es propiedad en remateNo', 'Antigüedad1 años', 'Ambientes8', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
50,"Casa En Venta En El Campanario, Querétaro","21,760,000","Av Campanario, El Campanario, Querétaro, QuerétaroVer información de la zona","['Superficie total1,360 m²', 'Superficie construida480 m²', 'Recámaras4', 'Baños4', 'Estacionamientos0', 'Es propiedad en remateNo', 'Antigüedad15 años', 'Ambientes0', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaDúplex', 'OrientaciónNorte', 'Tipo de propiedadCasa sola', 'Mantenimiento0 MXN']"
51,"Casa En Venta En Santa Oliva, Lomas Del Campanario Norte, Querétaro","11,400,000","Venta Del Refugio, Residencial El Refugio, Querétaro, QuerétaroVer información de la zona","['Superficie total280 m²', 'Superficie construida325 m²', 'Recámaras4', 'Baños5', 'Estacionamientos0', 'Es propiedad en remateNo', 'Antigüedad2 años', 'Ambientes0', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaDúplex', 'OrientaciónNorte', 'Tipo de propiedadCasa sola', 'Mantenimiento0 MXN']"
52,"Casa En Venta A Pie De Calle En Residencial El Refugio, Querétaro","3,580,000","Cumbres Del Lago, Juriquilla, Querétaro, Querétaro","['Superficie total130 m²', 'Superficie construida217 m²', 'Recámaras3', 'Baños2', 'Estacionamientos0', 'Es propiedad en remateNo', 'Antigüedad9 años', 'Ambientes0', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaDúplex', 'OrientaciónNorte', 'Tipo de propiedadCasa sola', 'Mantenimiento0 MXN']"
53,"Casa En Venta Con El Mejor Gusto En Diseño Y Acabados, Cumbres Del Lago Juriquilla","5,950,000","La Reserva Frente Santa Fe Juriquilla, Juriquilla, Querétaro, QuerétaroVer información de la zona","['Superficie total280 m²', 'Superficie construida255 m²', 'Recámaras3', 'Baños4', 'Estacionamientos0', 'Es propiedad en remateNo', 'Antigüedad6 años', 'Ambientes0', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaDúplex', 'OrientaciónNorte', 'Tipo de propiedadCasa sola', 'Mantenimiento0 MXN']"
54,"Lujosa Casa Nueva De Autor, Exclusivo Diseño Entre El México Moderno Y El Tradicional. Juriquilla","5,730,000","Casa En Venta En Biogrand Juriquilla, ""oportunidad"", Querétaro, Querétaro","['Superficie total180 m²', 'Superficie construida270 m²', 'Recámaras3', 'Baños3', 'Estacionamientos0', 'Es propiedad en remateNo', 'Antigüedad1 años', 'Ambientes0', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaDúplex', 'OrientaciónNorte', 'Tipo de propiedadCasa sola', 'Mantenimiento0 MXN']"
55,"Casa En Venta En Biogrand Juriquilla,  Oportunidad ","3,550,000","Casa Nueva En Venta En Biogrand Juriquilla (preparacion Para Roof Garden), Querétaro, Querétaro","['Superficie total191 m²', 'Superficie construida0 m²', 'Recámaras3', 'Baños2', 'Estacionamientos2', 'Es propiedad en remateNo', 'Antigüedad0 años', 'Ambientes3', 'Bodegas0', 'Cantidad de pisos2', 'Tipo de casaCasa', 'OrientaciónSur', 'Tipo de propiedadCasa sola', 'Mantenimiento950 MXN']"
56,Casa Nueva En Venta En Biogrand Juriquilla (preparacion Para Roof Garden),"3,790,000","Venta Casa Santillana Querétaro, Querétaro, QuerétaroVer información de la zona","['Superficie total198 m²', 'Superficie construida0 m²', 'Recámaras3', 'Baños2', 'Estacionamientos2', 'Es propiedad en remateNo', 'Antigüedad0 años', 'Ambientes3', 'Bodegas0', 'Cantidad de pisos2', 'Tipo de casaCasa', 'OrientaciónSur', 'Tipo de propiedadCasa sola', 'Mantenimiento0 MXN']"
57,Venta Casa Santillana Querétaro,"5,900,000","Real De Juriquilla, Juriquilla, Querétaro, Querétaro","['Superficie total277 m²', 'Superficie construida277 m²', 'Recámaras3', 'Baños3', 'Estacionamientos2', 'Es propiedad en remateNo', 'Antigüedad0 años', 'Ambientes0', 'Bodegas0', 'Cantidad de pisos2', 'OrientaciónOriente', 'Tipo de propiedadCasa sola', 'Mantenimiento2,000 MXN']"
58,"Casa En Venta En Real De Juriquilla, En Condominio","2,990,000","La Reserva, Juriquilla, Querétaro, QuerétaroVer información de la zona","['Superficie total106 m²', 'Superficie construida145 m²', 'Recámaras3', 'Baños2', 'Estacionamientos0', 'Es propiedad en remateNo', 'Antigüedad7 años', 'Ambientes0', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaDúplex', 'OrientaciónNorte', 'Tipo de propiedadCasa sola', 'Mantenimiento0 MXN']"
59,"Casa En Venta En Condominio La Reserva, Valle De Juriquilla, 4 Recámaras, Acabados De Lujo","6,990,000","Montes Blancos, Juriquilla, Querétaro, QuerétaroVer información de la zona","['Superficie total206 m²', 'Superficie construida326 m²', 'Recámaras4', 'Baños4', 'Estacionamientos0', 'Es propiedad en remateNo', 'Antigüedad1 años', 'Ambientes0', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaDúplex', 'OrientaciónNorte', 'Tipo de propiedadCasa sola', 'Mantenimiento0 MXN']"
60,"Casa En Venta, Super Bonita, En Privada Con Alberca En Juriquilla","3,180,000","Santiago De Querétaro, Centro, Querétaro, QuerétaroVer información de la zona","['Superficie total126 m²', 'Superficie construida159 m²', 'Recámaras3', 'Baños2', 'Estacionamientos0', 'Es propiedad en remateNo', 'Antigüedad6 años', 'Ambientes0', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaDúplex', 'OrientaciónNorte', 'Tipo de propiedadCasa sola', 'Mantenimiento0 MXN']"
61,Casa En Querétaro En Venta Eo,"510,000","Misión de San Jeronimo, Querétaro, QuerétaroVer información de la zona","['Superficie total140 m²', 'Superficie construida140 m²', 'Recámaras2', 'Baños2', 'Estacionamientos1', 'Es propiedad en remateSí', 'Antigüedad10 años', 'Ambientes1', 'Bodegas1', 'Cantidad de pisos2', 'Tipo de casaCasa', 'OrientaciónOriente']"
62,Casa En Venta Mision San Jeronimo,"11,800,000","Priv. Sta. Anita, San Antonio De La Punta, Santiago De Querétaro, Rinconada Los Pirules, Querétaro, QuerétaroVer información de la zona","['Superficie total377 m²', 'Superficie construida377 m²', 'Recámaras3', 'Baños2', 'Estacionamientos3', 'Es propiedad en remateNo', 'Antigüedad0 años', 'Ambientes6', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento2,100 MXN']"
