,House,Price,Ubication,Features
13,La Vida Que Deseas- Altozano,"16,150,000","Paseos Del Pedregal, Querétaro, QuerétaroVer información de la zona","['Superficie total479 m²', 'Superficie construida403 m²', 'Recámaras4', 'Baños5', 'Estacionamientos3', 'Es propiedad en remateNo', 'Antigüedad0 años', 'Ambientes10', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
14,Casa En Venta En Constituyentes Del Parque,"5,890,000","Constituyentes, Querétaro, QuerétaroVer información de la zona","['Superficie total225 m²', 'Superficie construida320 m²', 'Recámaras3', 'Baños5', 'Estacionamientos3', 'Es propiedad en remateNo', 'Antigüedad0 años', 'Ambientes8', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
15,Casa En Venta Santa Fe Juriquilla Con Alberca Propia Queretaro,"7,290,000","C. Arroyo Casa Blanca 192, 76230 Juriquilla, Qro., Mexico, Juriquilla Santa Fe, Querétaro, QuerétaroVer información de la zona","['Superficie total200 m²', 'Superficie construida245 m²', 'Recámaras3', 'Baños4', 'Estacionamientos3', 'Es propiedad en remateNo', 'Antigüedad0 años', 'Ambientes8', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
16,"Se Vende Residencia De Autor En La Vista, Residencial, 4ta Recmara En Pb, Luxury","4,650,000","La Vista Residencial, Querétaro, QuerétaroVer información de la zona","['Superficie total238 m²', 'Superficie construida323 m²', 'Recámaras4', 'Baños2', 'Estacionamientos3', 'Es propiedad en remateNo', 'Antigüedad7 años', 'Ambientes7', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
17,"Residencia De Alto Lujo En El Campanario, Querétaro - Un Hogar De Ensueño","17,900,000","El Campanario, Querétaro, QuerétaroVer información de la zona","['Superficie total783 m²', 'Superficie construida600 m²', 'Recámaras3', 'Baños4', 'Estacionamientos3', 'Es propiedad en remateSí', 'Antigüedad8 años', 'Ambientes3', 'Bodegas1', 'Cantidad de pisos2', 'Tipo de casaCasa', 'OrientaciónOriente', 'Mantenimiento1,000 MXN']"
18,Residencia De Lujo En Venta En Campanario Norte - Villa Carriedo,"5,600,000","El Campanario, Querétaro, QuerétaroVer información de la zona","['Superficie total170 m²', 'Superficie construida254 m²', 'Recámaras4', 'Baños4', 'Estacionamientos3', 'Es propiedad en remateNo', 'Antigüedad0 años', 'Ambientes9', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
19,Casa Nueva En Altozano Con Recámara En Planta Baja,"28,500,000","Paseos Del Pedregal, Querétaro, QuerétaroVer información de la zona","['Superficie total881 m²', 'Superficie construida634 m²', 'Recámaras5', 'Baños3', 'Estacionamientos7', 'Es propiedad en remateNo', 'Antigüedad0 años', 'Ambientes10', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
20,Casa En Venta,"5,800,000","La Vista Residencial, Querétaro, QuerétaroVer información de la zona","['Superficie total150 m²', 'Superficie construida280 m²', 'Recámaras3', 'Baños4', 'Estacionamientos2', 'Es propiedad en remateNo', 'Antigüedad0 años', 'Ambientes9', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
21,"Casa En Venta, Balcones De Juriquilla, Qro.","6,790,000","Balcones De Juriquilla, Querétaro, QuerétaroVer información de la zona","['Superficie total205 m²', 'Superficie construida265 m²', 'Recámaras4', 'Baños4', 'Estacionamientos3', 'Es propiedad en remateNo', 'Antigüedad0 años', 'Ambientes8', 'Bodegas0', 'Mantenimiento0 MXN']"
22,Casa Nueva En Condesa Juriquilla Gran Jardín Y Estudio,"6,300,000","La Condesa, Querétaro, QuerétaroVer información de la zona","['Superficie total186 m²', 'Superficie construida290 m²', 'Recámaras5', 'Baños5', 'Estacionamientos3', 'Es propiedad en remateNo', 'Antigüedad0 años', 'Ambientes11', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
23,El Refugio Casa En Venta,"5,950,000","Residencial El Refugio, Querétaro, QuerétaroVer información de la zona","['Superficie total1,250 m²', 'Superficie construida600 m²', 'Recámaras3', 'Baños3', 'Estacionamientos11', 'Es propiedad en remateNo', 'Antigüedad0 años', 'Ambientes7', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
24,"¡bienvenido A La Joya De Jurica, Una De Las Zonas Residenciales Más Exclusivas!","5,720,000","Jurica, Querétaro, QuerétaroVer información de la zona","['Superficie total255 m²', 'Superficie construida248 m²', 'Recámaras4', 'Baños4', 'Estacionamientos3', 'Es propiedad en remateNo', 'Antigüedad0 años', 'Ambientes9', 'Bodegas0', 'Mantenimiento0 MXN']"
25,Casa En Venta En Loma Dorada,"3,300,000","Casa En Venta En Loma Dorada, Querétaro, QuerétaroVer información de la zona","['Superficie total140 m²', 'Superficie construida178 m²', 'Recámaras3', 'Baños4', 'Estacionamientos2', 'Es propiedad en remateNo', 'Antigüedad0 años', 'Ambientes9', 'Bodegas0', 'Mantenimiento1,130 MXN']"
26,Casa En Venta Con Cuarto De Servicio En Santa Fe Juriquilla Queretaro,"14,500,000","Juriquilla, Querétaro, QuerétaroVer información de la zona","['Superficie total2,200 m²', 'Superficie construida600 m²', 'Recámaras4', 'Baños6', 'Estacionamientos0', 'Es propiedad en remateNo', 'Antigüedad36 años', 'Ambientes11', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
27,"Casa En Venta En Milenio Iii, Querétaro, Querétaro","4,900,000","Sendero De Paz 10-0, Milenio Iii, Santiago De Querétaro, Milenio III, Querétaro, QuerétaroVer información de la zona","['Superficie total350 m²', 'Superficie construida0 m²', 'Recámaras3', 'Baños3', 'Estacionamientos2', 'Es propiedad en remateNo', 'Antigüedad24 años', 'Ambientes0', 'Bodegas0', 'Cantidad de pisos3', 'Tipo de casaCasa', 'OrientaciónSur', 'Tipo de propiedadCasa sola', 'Mantenimiento0 MXN']"
28,"Hermosa Residencia En Cumbres Del Cimatario, 4 Recamaras, 4.5 Baños, Estudio..","3,890,000","Cumbres del Cimatario, Querétaro, QuerétaroVer información de la zona","['Superficie total125 m²', 'Superficie construida180 m²', 'Recámaras3', 'Baños3', 'Estacionamientos2', 'Es propiedad en remateNo', 'Antigüedad4 años', 'Ambientes7', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
29,Se Vende Hermosa Residencia Con Diseño De Autor En Lomas De Juriquilla,"5,800,000","Lomas de Juriquilla, Querétaro, QuerétaroVer información de la zona","['Superficie total326 m²', 'Superficie construida410 m²', 'Recámaras5', 'Baños5', 'Estacionamientos4', 'Es propiedad en remateNo', 'Cantidad de pisos3']"
30,,"6,890,000",,"['Superficie total282 m²', 'Superficie construida278 m²', 'Recámaras4', 'Baños4', 'Estacionamientos3', 'Es propiedad en remateNo', 'Antigüedad0 años', 'Ambientes9', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
31,,"7,800,000",,"['Superficie total250 m²', 'Superficie construida410 m²', 'Recámaras4', 'Baños4', 'Estacionamientos3', 'Es propiedad en remateNo', 'Antigüedad0 años', 'Ambientes9', 'Bodegas0', 'Cantidad de pisos0', 'Tipo de casaCasa', 'OrientaciónNorte', 'Mantenimiento0 MXN']"
